date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
09-2014,12.078239274020289,2,1.0,6.824373670043086,7.754481547470383,1.0,0,0,4,8,6.824373670043086,0,1980,1980,98198,47.3779,-122.32,1310,2853
05-2014,12.428816116823043,2,1.0,7.038783541388542,8.612503371220562,1.0,0,0,3,6,7.038783541388542,0,1947,1947,98106,47.5187,-122.363,1110,5500
06-2014,13.121362877070744,3,2.5,7.832014180505469,10.8807416723684,1.5,0,0,3,7,7.832014180505469,0,1988,1988,98019,47.743,-121.925,2020,56628
09-2014,13.304684934198283,5,3.5,8.055157731819678,9.263122557415151,1.0,0,0,5,9,7.3901814282264295,1530,1974,1974,98011,47.7469,-122.217,3150,11807
08-2014,12.591335046320818,4,2.5,7.620705086838262,8.961879012677683,2.0,0,0,3,7,7.620705086838262,0,2003,2003,98168,47.473,-122.293,1860,10954
04-2015,12.513557345278134,4,2.0,7.484368643286131,9.895606579085252,1.0,0,0,3,7,7.484368643286131,0,1963,1963,98058,47.4414,-122.154,2210,13500
05-2014,12.873902018105829,3,2.5,7.7142311448490855,9.287301413112312,2.0,0,0,3,8,7.7142311448490855,0,1996,1996,98028,47.7433,-122.229,1900,9900
01-2015,13.458835614025542,4,2.5,8.0925452638913,9.174713194333032,1.0,0,3,4,9,7.749322464660356,950,1971,1971,98166,47.409,-122.333,2340,17357
04-2015,13.36138027787483,5,2.75,8.04237800517328,8.798001694924846,2.0,0,0,3,9,8.04237800517328,0,2006,2006,98065,47.543,-121.888,3550,7953
04-2015,13.732128949025222,4,1.5,7.52294091807237,8.1886891244442,2.0,0,0,3,8,7.414572881350589,190,1929,1929,98112,47.6376,-122.307,1970,3600
08-2014,13.122363377404328,3,1.75,7.358830898342354,9.051344640485725,1.0,0,0,4,7,7.081708586105575,380,1983,1983,98033,47.6881,-122.184,1530,8708
08-2014,12.481808646963554,2,1.0,6.620073206530356,8.415160465851086,1.0,0,0,3,6,6.620073206530356,0,1942,1942,98106,47.5198,-122.351,1020,5000
03-2015,13.790192749979985,4,2.25,7.7142311448490855,9.2093398716426,2.0,0,0,4,10,7.7142311448490855,0,1967,1967,98040,47.5516,-122.217,2600,11480
11-2014,13.262125319779487,3,2.5,7.533693709848633,8.156223323194624,2.0,0,0,3,8,7.533693709848633,0,2001,2001,98029,47.5493,-122.004,1940,3485
06-2014,13.619495674038317,4,2.5,7.894690850425624,10.606238469238768,2.0,0,0,4,9,7.894690850425624,0,1987,1987,98052,47.6982,-122.138,2683,34800
01-2015,12.611537753638338,3,1.0,7.306531398939505,8.881836305004146,1.0,0,0,3,7,7.306531398939505,0,1954,1954,98125,47.7276,-122.307,1280,7200
03-2015,13.097250676589253,4,2.5,7.757906208351747,9.399306471488806,2.0,0,0,3,8,7.757906208351747,0,1999,1999,98019,47.7325,-121.969,2200,12403
07-2014,13.122363377404328,4,2.0,7.438383530044307,9.064157861798101,1.0,0,0,3,7,6.745236349484363,850,1955,2010,98006,47.5774,-122.153,1620,9000
09-2014,13.42984807715229,2,2.0,7.27931883541462,6.8966943316227125,3.0,0,0,3,9,7.27931883541462,0,2014,2014,98109,47.6354,-122.346,1490,1240
09-2014,12.945626198904275,3,2.5,8.104703468371108,9.956838728033123,2.0,0,2,3,9,8.104703468371108,0,2004,2004,98023,47.3049,-122.386,3310,13835
08-2014,13.017002861746503,4,1.75,7.326465613840322,8.565983355585669,1.0,0,0,3,6,7.326465613840322,0,1949,1949,98199,47.6581,-122.39,1530,5250
06-2014,13.38472764187182,5,1.75,7.138866999945524,8.411832675758411,1.5,0,0,3,7,7.138866999945524,0,1926,1926,98119,47.6452,-122.369,1410,4388
06-2014,13.217673557208654,3,1.75,7.517520850603031,8.997889450200717,1.0,0,0,4,8,7.517520850603031,0,1964,1964,98052,47.67,-122.155,1840,8060
12-2014,12.706847933442663,4,2.0,7.4673710669175595,8.556798446008598,1.0,0,1,4,6,6.975413927455952,680,1942,1942,98108,47.5677,-122.317,2090,5400
01-2015,12.551469227172218,4,1.0,7.27931883541462,10.380777075082664,1.5,0,0,4,6,7.27931883541462,0,1932,1932,98030,47.3818,-122.21,1530,10125
11-2014,14.684709682304579,4,4.0,8.753055515138222,9.49521851709523,2.0,0,2,3,13,8.496990484098719,1430,2000,2000,98033,47.6488,-122.201,2200,9196
11-2014,12.345834587905333,2,2.0,7.138866999945524,9.230142999272362,1.0,0,0,3,7,6.927557906278317,240,1983,1983,98003,47.2593,-122.312,1560,10200
10-2014,13.527828485512494,4,1.75,7.649692623711514,8.796792687674662,2.0,0,0,3,8,7.649692623711514,0,1909,2004,98116,47.567,-122.385,1630,5750
09-2014,12.679196402112153,4,2.5,7.795646536334594,8.58783803098557,2.0,0,0,3,8,7.795646536334594,0,2002,2002,98092,47.3352,-122.19,2100,5414
10-2014,14.602148081611558,4,3.25,8.354674261918463,9.798127036878302,2.0,0,3,5,10,8.116715624819111,900,1980,1980,98040,47.5612,-122.229,3790,14537
03-2015,12.409013489526863,4,2.0,7.512071245835466,9.251098364448351,1.0,0,0,3,7,7.222566018822171,460,1958,1958,98146,47.4878,-122.341,1830,9271
12-2014,13.142166004700508,2,1.0,7.177782416195197,8.294049640102028,1.0,0,0,3,6,7.177782416195197,0,1913,1913,98103,47.6854,-122.329,1550,4000
06-2014,13.529160930746272,4,3.25,8.035926369891792,9.166492972195906,2.0,0,0,3,9,7.7706452341291765,720,2004,2004,98052,47.7058,-122.131,3630,9110
05-2014,13.422467969854667,4,2.5,7.847762537473608,10.50783084142058,2.0,0,0,4,9,7.847762537473608,0,1987,1987,98075,47.5851,-121.992,2790,36601
01-2015,12.594730635321957,3,1.75,7.5652752818989315,9.499271663828395,1.0,0,0,3,8,7.5652752818989315,0,1967,1967,98023,47.3317,-122.365,2270,13350
10-2014,12.65075846679162,2,1.0,7.286191714702382,8.699514748210191,1.0,0,0,2,7,7.138866999945524,200,1925,1925,98115,47.7009,-122.317,1580,6380
09-2014,13.500799813124575,3,3.0,8.14902386805177,9.48257880293411,2.0,0,0,3,9,7.847762537473608,900,1988,1988,98077,47.7315,-122.058,3460,12568
01-2015,13.544357787463703,5,3.5,8.098642843759418,8.679312040892672,2.0,0,0,3,9,7.8898337513942955,620,2005,2005,98052,47.7067,-122.119,3090,5680
05-2014,11.918390573078392,3,1.0,6.709304340258298,8.946374826141717,1.5,0,0,3,6,6.709304340258298,0,1910,1910,98106,47.528,-122.359,1470,6912
03-2015,12.506177237980511,3,1.0,7.299797366758161,8.90571557879409,1.0,0,0,3,6,6.633318433280377,720,1954,1954,98133,47.7775,-122.336,1480,8934
04-2015,12.89921982609012,4,2.0,7.258412150595307,9.137877200242468,1.0,0,0,4,7,7.258412150595307,0,1963,1963,98008,47.6325,-122.121,1530,8075
08-2014,13.38472764187182,3,2.5,7.933796874815411,8.812843433517195,2.0,0,0,3,8,7.933796874815411,0,2002,2002,98075,47.5958,-122.038,2620,6720
10-2014,13.180632285528304,2,1.5,7.237059026124737,8.517193191416238,1.0,0,0,4,8,6.877296071497429,420,1954,1954,98116,47.5673,-122.401,1610,5000
06-2014,12.421184025147118,3,1.0,6.856461984594587,9.148464968258095,1.0,0,0,4,7,6.856461984594587,0,1954,1954,98006,47.5746,-122.136,1260,9400
01-2015,13.541073712262515,4,3.5,8.006367567650246,8.575462099540212,1.0,0,0,5,7,7.484368643286131,1220,1949,1949,98115,47.6748,-122.279,1360,5450
02-2015,12.201060103706629,4,1.0,7.154615356913663,9.261128538808288,1.5,0,0,3,7,7.154615356913663,0,1960,1960,98198,47.4215,-122.289,1540,9384
10-2014,12.388394202324129,2,1.0,6.76849321164863,9.035986984831405,1.0,0,0,3,7,6.76849321164863,0,1960,1960,98188,47.4493,-122.282,1070,12465
05-2015,12.936033799212835,3,1.5,7.215239978730097,7.492760300922379,2.0,0,0,3,7,7.215239978730097,0,1945,1945,98199,47.6471,-122.397,1580,1795
12-2014,12.337100907936577,3,1.0,6.907755278982137,9.703572127341126,1.0,0,0,3,7,6.907755278982137,0,1959,1959,98059,47.4825,-122.108,1420,16192
02-2015,13.17115354157376,4,2.5,7.9157131993821155,9.401456476451633,1.0,0,0,3,8,7.590852123688581,760,1992,1992,98133,47.7648,-122.355,2170,11156
06-2014,12.899094818276968,3,1.75,7.352441100243583,8.560827228436299,1.0,0,0,4,7,6.697034247666484,750,1940,1940,98125,47.7175,-122.288,1440,8491
04-2015,13.568330428821824,4,2.5,7.859413154693583,9.056139690898883,2.0,0,0,3,9,7.859413154693583,0,1988,1988,98052,47.691,-122.105,2360,8155
04-2015,13.625559974005828,3,2.5,7.52294091807237,7.1929342212158,2.5,0,0,3,9,7.352441100243583,290,2004,2004,98115,47.6831,-122.325,1810,2071
07-2014,13.17115354157376,5,2.25,7.824046010856292,9.061956366209925,1.5,0,0,4,7,7.824046010856292,0,1968,1968,98034,47.7379,-122.185,1980,7395
02-2015,13.416971409926843,4,2.5,8.09559870137819,8.562548893137034,2.0,0,0,3,7,8.09559870137819,0,2004,2004,98053,47.6798,-122.033,2600,5080
06-2014,12.072541252905651,2,1.0,6.507277712385012,7.774015077250727,1.0,0,0,3,5,6.507277712385012,0,1919,1919,98126,47.5769,-122.372,700,2970
03-2015,13.9108207377686,5,2.75,7.969011781106478,10.023357298386513,1.0,0,0,4,10,7.673223121121708,740,1963,1963,98040,47.5476,-122.219,3010,17809
05-2015,13.592367006650065,5,2.5,8.006367567650246,9.264828557260252,1.0,0,0,3,8,7.313220387090301,1500,1966,1966,98004,47.6249,-122.206,2690,11616
07-2014,12.706696406811568,4,2.5,7.560080465021827,8.433811582477187,2.0,0,0,3,7,7.560080465021827,0,2002,2002,98038,47.3795,-122.023,2200,6600
08-2014,13.005829561148378,4,3.25,7.580699752224563,8.881836305004146,2.0,0,0,3,7,7.580699752224563,0,1979,1979,98034,47.7291,-122.218,1980,7529
08-2014,12.375815420117268,3,1.75,7.600902459542082,9.409846753524238,1.0,0,0,3,7,7.038783541388542,860,1979,1979,98032,47.3752,-122.236,1060,8194
09-2014,13.922120293022532,6,4.0,8.1886891244442,8.736168065858228,2.0,0,0,3,9,7.867105500316739,990,1945,2006,98199,47.6531,-122.405,1430,6224
12-2014,12.992026875676325,4,2.5,7.9157131993821155,8.648221453822641,2.0,0,0,3,9,7.9157131993821155,0,2006,2006,98038,47.3535,-122.026,3010,5281
08-2014,14.0623706358958,9,4.5,8.202482446576537,8.517193191416238,2.0,0,0,3,8,7.835974581721566,1120,1915,2010,98105,47.6604,-122.289,2510,5000
10-2014,13.304684934198283,4,2.5,7.745002803515839,8.259975659768276,2.0,0,0,3,8,7.745002803515839,0,2005,2005,98029,47.5498,-121.996,1950,4023
01-2015,13.415032991367148,4,2.5,7.647308832356238,8.427049641563272,2.0,0,0,3,9,7.647308832356238,0,2002,2002,98052,47.6603,-122.087,2095,4385
05-2015,13.159659162148026,2,2.0,7.352441100243583,8.481151420068972,1.0,0,0,3,8,7.352441100243583,0,2004,2004,98053,47.7111,-122.032,1855,4989
03-2015,12.676076274775909,3,2.25,7.539027055823995,8.902455592206882,1.0,0,0,3,8,7.237059026124737,490,1984,1984,98058,47.4457,-122.123,1910,8400
05-2014,12.506177237980511,2,1.5,6.733401891837359,6.7650389767805414,2.0,0,0,3,7,6.733401891837359,0,2005,2005,98115,47.6955,-122.304,840,1322
06-2014,13.815510557964274,3,2.5,7.912056888179006,8.671115273688494,2.0,0,0,3,9,7.912056888179006,0,1998,1998,98005,47.6216,-122.161,2360,5832
08-2014,12.706847933442663,1,1.0,6.756932389247553,8.476371196895983,1.0,0,0,3,6,6.756932389247553,0,1907,1907,98122,47.6146,-122.299,1380,4800
07-2014,13.396200043034057,3,2.0,7.749322464660356,9.302007560502007,1.0,0,0,3,7,7.31986492980897,810,1956,1956,98005,47.6157,-122.174,2160,10960
08-2014,13.017002861746503,3,1.75,7.3395376954076745,11.025474512520688,1.0,0,0,3,7,7.3395376954076745,0,1967,1967,98028,47.7663,-122.228,3790,8529
04-2015,11.918390573078392,3,1.0,6.7912214627261855,8.77770959579525,1.5,0,0,3,5,6.7912214627261855,0,1928,1928,98014,47.7087,-121.352,1330,16250
06-2014,13.582947784733573,4,2.5,8.364042011922063,12.074944078093388,2.0,0,0,3,10,8.364042011922063,0,2004,2004,98010,47.3585,-121.988,3370,63162
02-2015,13.199324418540456,3,2.5,7.575584651557793,9.490015474026047,2.0,0,0,4,9,7.575584651557793,0,1978,1978,98034,47.7217,-122.256,2650,12943
07-2014,12.345399710751273,3,1.0,6.917705609835305,9.087946723762116,1.0,0,0,4,7,6.917705609835305,0,1968,1968,98003,47.2742,-122.299,1380,10650
05-2015,13.186276703147982,4,2.5,7.948031990637284,8.785080636539838,2.0,0,0,3,8,7.948031990637284,0,2003,2003,98038,47.3888,-122.032,2830,6872
12-2014,12.384218830913648,4,1.75,7.313220387090301,9.438272440022189,1.0,0,0,4,7,6.907755278982137,500,1977,1977,98002,47.2918,-122.197,1700,9020
03-2015,13.478498175490552,3,2.5,8.122668023346407,12.029967725346589,1.0,0,0,3,10,8.122668023346407,0,2000,2000,98038,47.4379,-122.022,3350,213444
10-2014,12.965709567358951,4,2.5,8.058327306580958,9.074062353683555,2.0,0,0,3,9,8.058327306580958,0,1999,1999,98092,47.2582,-122.223,2500,8648
07-2014,12.618182296357007,3,1.0,7.01211529430638,8.85366542803745,1.5,0,0,4,7,7.01211529430638,0,1955,1955,98133,47.754,-122.341,1800,7000
07-2014,13.955272500339433,3,2.5,8.250620082174692,10.79431687637241,2.0,0,0,3,11,8.250620082174692,0,1991,1991,98006,47.5663,-122.125,2950,8299
05-2014,13.226723392728571,3,2.5,8.058327306580958,8.35936910622267,2.0,0,0,3,8,7.882314918980268,510,2006,2006,98011,47.7453,-122.194,2720,12523
12-2014,13.112313041550827,3,2.25,7.649692623711514,8.006367567650246,2.0,0,0,3,7,7.649692623711514,0,1996,1996,98144,47.595,-122.306,1650,4500
07-2014,13.112313041550827,3,1.5,7.7142311448490855,9.49461665129313,1.0,0,0,3,7,7.7142311448490855,0,1953,1953,98033,47.6762,-122.17,2150,9900
09-2014,12.736700896592344,2,0.75,6.966024187106113,10.785021194452279,1.0,1,2,5,6,6.327936783729195,500,1947,1947,98070,47.4285,-122.511,750,80201
05-2015,13.049685151906344,4,2.25,7.762170607138205,10.49449125942737,1.0,0,0,4,9,7.762170607138205,0,1983,1983,98042,47.3533,-122.082,2580,36116
03-2015,12.676076274775909,4,2.5,7.570443252057374,8.859363449152088,2.0,0,0,3,8,7.570443252057374,0,1998,1998,98092,47.2632,-122.209,2400,7145
01-2015,12.994530005894443,1,1.0,7.05617528410041,11.073939767093938,1.0,0,0,3,7,7.05617528410041,0,2009,2009,98072,47.7433,-122.082,1580,48352
06-2014,13.438632906708023,3,1.5,7.517520850603031,9.2093398716426,2.0,0,0,5,8,7.517520850603031,0,1961,1961,98177,47.7145,-122.369,2100,12474
12-2014,13.226723392728571,4,1.75,7.723120092266331,9.305650551780507,1.0,0,0,3,8,7.3901814282264295,640,1976,1976,98008,47.6224,-122.109,1960,10000
10-2014,12.798017320580957,2,1.0,6.733401891837359,8.258422462458876,1.0,0,0,4,6,6.733401891837359,0,1909,1909,98117,47.6842,-122.365,1390,3860
06-2014,14.03062193758122,5,3.0,7.948031990637284,8.922658299524402,2.0,0,0,3,9,7.807916628926408,370,1923,1923,98105,47.6579,-122.277,2900,5000
07-2014,11.950857763215895,4,1.0,7.3777589082278725,9.228474942171665,1.0,0,0,4,6,7.3777589082278725,0,1966,1966,98002,47.277,-122.211,1410,10416
06-2014,12.417953004565673,3,1.75,7.222566018822171,9.073259831427816,1.0,0,0,3,7,7.222566018822171,0,1982,1982,98042,47.3664,-122.087,1370,7525
08-2014,12.429216196844383,3,2.25,7.580699752224563,8.911125383710678,1.0,0,0,3,7,7.306531398939505,470,1984,1984,98023,47.2977,-122.374,1580,8038
06-2014,13.28838616122878,3,1.5,7.293017679772782,8.881836305004146,2.0,0,0,4,7,7.293017679772782,0,1907,1907,98118,47.5602,-122.28,1530,7200
05-2014,13.20140558474428,5,2.75,7.9157131993821155,9.039077442538963,1.0,0,0,4,8,7.222566018822171,1370,1960,1960,98006,47.5563,-122.184,2020,8783
02-2015,12.644327576461329,2,2.5,6.993932975223189,6.827629234502852,2.0,0,0,3,7,6.993932975223189,0,2004,2004,98027,47.5347,-122.071,1410,1326
03-2015,13.464691293166045,4,2.75,7.807916628926408,9.161150127785412,1.0,0,1,3,8,7.426549072397305,780,1976,1976,98034,47.7021,-122.233,2380,9600
10-2014,12.533576212168626,3,2.25,7.506591780070841,9.883386880829125,1.0,0,0,4,7,7.506591780070841,0,1964,1964,98001,47.331,-122.286,1520,8773
02-2015,12.691580461311874,4,2.75,7.580699752224563,9.097955241381392,1.0,0,0,5,7,6.887552571664617,980,1954,1954,98188,47.451,-122.278,1480,10016
11-2014,12.574873769266746,3,2.25,7.473069088032197,8.856945756159021,2.0,0,0,3,7,7.473069088032197,0,1995,1995,98019,47.7468,-121.98,1760,7082
09-2014,12.128111104060462,1,1.0,6.579251212010101,8.517193191416238,1.0,0,0,4,6,6.579251212010101,0,1908,1908,98118,47.5289,-122.272,1170,5000
04-2015,14.183619879528669,4,3.5,8.151909872940905,9.057189192482008,2.0,0,0,3,11,7.824046010856292,970,2007,2007,98199,47.6433,-122.403,1940,7920
03-2015,12.949318657390583,4,2.0,7.222566018822171,8.99961934066053,1.0,0,0,2,7,7.222566018822171,0,1947,1947,98155,47.749,-122.312,1280,8100
04-2015,13.309672475709322,4,2.25,7.7706452341291765,9.333442569110167,1.0,0,0,3,8,7.346010209913293,820,1968,1968,98155,47.7684,-122.289,1890,8621
11-2014,12.751299696013497,3,1.0,7.237059026124737,7.878534196140362,1.5,0,0,3,7,7.114769448366463,160,1903,1903,98122,47.6078,-122.307,1780,3920
04-2015,13.38472764187182,3,2.0,7.517520850603031,8.031060180240619,1.0,0,0,5,7,6.824373670043086,920,1928,1928,98103,47.6894,-122.35,1480,3774
06-2014,13.287793066528065,5,3.0,7.933796874815411,9.875036636362113,1.0,0,3,5,7,7.313220387090301,1290,1973,1973,98058,47.4088,-122.089,1620,19439
08-2014,12.644166273130065,2,2.25,7.286191714702382,7.382124365737512,2.0,0,0,3,8,7.286191714702382,0,2007,2007,98106,47.5395,-122.369,1460,1826
09-2014,13.560618308335483,3,2.5,7.8709295967551425,12.393381743835167,1.5,0,0,4,9,7.8709295967551425,0,1998,1998,98027,47.4574,-122.01,2620,172933
10-2014,13.287877815881902,4,1.5,7.709756864454165,8.538758969330798,1.5,0,0,3,7,7.1929342212158,900,1918,1918,98115,47.6996,-122.31,1630,5109
04-2015,13.66874917656887,4,3.0,8.086410275323782,7.9229859587111955,2.5,0,0,3,8,7.791522819150732,830,1905,2007,98122,47.6104,-122.303,1260,2780
11-2014,13.15676480412166,3,1.0,7.081708586105575,8.85366542803745,1.0,0,0,3,7,7.081708586105575,0,1943,1943,98199,47.6453,-122.403,1350,7000
12-2014,13.458835614025542,3,3.0,7.644919344958857,8.914626127827137,1.5,0,0,5,7,7.162397497355718,800,1922,1922,98103,47.6891,-122.331,1570,4960
07-2014,13.457406021215947,3,2.5,7.855544677915663,9.006263883379198,1.0,0,0,3,10,7.644919344958857,490,1956,1997,98177,47.7259,-122.361,1660,8155
07-2014,12.765688433465597,3,2.5,7.649692623711514,8.181440695719374,2.0,0,0,3,7,7.432483807917119,410,2005,2005,98019,47.7453,-121.984,1970,2962
07-2014,13.58609739363647,4,2.5,8.058327306580958,9.714986944665458,2.0,0,0,3,10,8.058327306580958,0,1987,1987,98074,47.6365,-122.04,3160,12415
05-2014,13.204864598916073,3,2.5,7.644919344958857,8.941152882160566,1.0,0,0,3,7,7.215239978730097,730,1962,2014,98133,47.7369,-122.338,2090,7668
02-2015,12.691580461311874,3,2.5,7.358830898342354,8.052933036797567,2.0,0,0,3,7,7.358830898342354,0,2001,2001,98019,47.7364,-121.969,1740,3591
05-2015,12.729320789294722,3,1.0,6.927557906278317,8.699514748210191,1.5,0,0,3,7,6.927557906278317,0,1900,1900,98108,47.5254,-122.318,1240,6000
02-2015,12.959844447906553,2,1.0,7.170119543449628,9.312896960301275,1.0,0,0,4,7,7.170119543449628,0,1955,1955,98034,47.7281,-122.233,1600,9259
03-2015,13.567049198665774,3,2.5,7.6544432264701125,9.187378760338836,1.0,0,0,3,9,7.6544432264701125,0,1986,1986,98006,47.5628,-122.115,2560,11787
07-2014,12.464583340681674,2,1.0,7.098375638590786,9.76359310138207,1.0,0,0,4,5,7.098375638590786,0,1948,1948,98059,47.5044,-122.148,2140,14419
08-2014,13.170010030871682,4,1.75,7.595889917718538,9.468851067127684,1.0,0,0,4,8,7.52294091807237,140,1968,1968,98006,47.5434,-122.166,2090,12850
05-2014,12.468436909997665,3,2.0,7.396335293800808,8.989444293202451,1.0,0,0,3,7,7.396335293800808,0,2003,2003,98001,47.2638,-122.243,1610,8397
04-2015,12.517227074167097,2,2.0,7.232733136177615,7.507690077819904,2.0,0,0,3,7,7.232733136177615,0,1990,1990,98028,47.7525,-122.244,1078,1315
04-2015,13.369067193127552,4,2.5,8.125630988477065,11.235774412824664,2.0,0,0,3,10,8.125630988477065,0,1997,1997,98001,47.3511,-122.266,3710,17913
08-2014,12.948009990259552,4,2.5,7.8160138391590275,9.062536177207788,2.0,0,0,3,10,7.8160138391590275,0,2001,2001,98001,47.3185,-122.262,2990,9033
08-2014,13.143145916586857,3,1.0,7.146772179452637,8.987196820661973,1.0,0,0,4,7,7.146772179452637,0,1957,1957,98007,47.5874,-122.136,1470,8000
04-2015,12.577636201962656,4,1.0,6.917705609835305,8.881836305004146,1.5,0,0,3,6,6.917705609835305,0,1947,1947,98155,47.742,-122.325,1360,7200
04-2015,12.328290278254423,3,1.75,7.306531398939505,8.743372131273969,1.0,0,0,4,6,6.897704943128636,500,1944,1944,98056,47.4917,-122.188,1490,7722
05-2014,12.611537753638338,2,1.0,6.709304340258298,8.254268770090183,1.0,0,0,4,6,6.709304340258298,0,1916,1916,98133,47.7049,-122.349,1520,3844
07-2014,12.917673504748366,3,2.0,7.501082124259871,9.292841593487926,1.0,0,0,3,7,7.501082124259871,0,1967,1967,98053,47.6393,-121.967,1420,11982
05-2015,12.873902018105829,4,2.25,8.026170194946426,8.977146484808472,1.0,0,0,3,7,7.333023014386481,1530,1965,1965,98178,47.4879,-122.245,1850,7800
05-2015,13.872646749335082,6,2.75,7.9996785794994505,9.903487552536127,1.0,0,4,3,8,7.6638772587034705,850,1965,1965,98177,47.7599,-122.375,2730,20000
08-2014,13.321214236149494,3,2.5,8.143226750367445,9.807362040438745,2.0,0,0,3,11,8.143226750367445,0,1991,1991,98023,47.2909,-122.342,3990,20239
01-2015,12.388290030231738,3,2.5,7.506591780070841,8.887652690325586,1.0,0,0,3,7,7.106606137727303,600,1959,1959,98188,47.4318,-122.292,1350,8214
08-2014,12.834681304952548,3,2.5,7.749322464660356,8.658692753689937,1.0,0,0,3,7,7.299797366758161,840,1987,1987,98178,47.504,-122.248,1660,5762
04-2015,13.517778149658993,4,2.5,7.8709295967551425,8.389359819906353,2.0,0,0,3,9,7.8709295967551425,0,2004,2004,98029,47.5524,-121.991,2640,4554
